SK_ID_CURR,DAYS_BIRTH,CODE_GENDER,DAYS_EMPLOYED,NAME_FAMILY_STATUS_Married,FLAG_OWN_CAR,NAME_EDUCATION_TYPE_Highereducation,AMT_GOODS_PRICE,AMT_CREDIT,PAYMENT_RATE,AMT_ANNUITY,EXT_SOURCE_2,EXT_SOURCE_3,INCOME_PER_PERSON,CNT_FAM_MEMBERS,AMT_INCOME_TOTAL
178867,-21068,1,-7576,1,1,0,292500.0,369720.0,0.0642526777020447,23755.5,0.4783173819819739,0.5136937663039473,78750.0,2.0,157500.0
178868,-11973,1,-4251,1,1,0,238500.0,238500.0,0.1055471698113207,25173.0,0.5141191202031616,0.4471785780453068,112500.0,4.0,450000.0
178908,-9313,0,-1979,1,0,1,135000.0,135000.0,0.05,6750.0,0.2813482348796544,0.6512602186973006,37500.0,3.0,112500.0
178942,-14307,0,-6425,1,0,0,472500.0,634662.0,0.036125528233926,22927.5,0.5704413186125991,0.1245194708919845,146250.0,2.0,292500.0
178943,-18597,0,-1436,0,0,0,360000.0,431280.0,0.0510538397328881,22018.5,0.5354443521112486,0.0890438827498688,157500.0,1.0,157500.0
178986,-16935,0,-6990,0,1,1,845041.5,1040247.0,0.0322582040611508,33556.5,0.6558513938530508,0.4920600938649263,39375.0,4.0,157500.0
178995,-10769,0,-2053,1,0,0,193500.0,254799.0,0.0515700611069902,13140.0,0.1523296874744126,,30000.0,3.0,90000.0
179051,-11104,0,-1649,1,1,1,675000.0,781920.0,0.0482734806629834,37746.0,0.5537786453742392,,56250.0,2.0,112500.0
179076,-9999,0,-2637,1,0,0,463500.0,512446.5,0.0792609569974621,40617.0,0.5513024600163242,0.1096264336424546,180000.0,2.0,360000.0
179138,-18415,0,-245,1,1,0,450000.0,450000.0,0.05106,22977.0,0.6220504314030033,0.3944954053123993,56250.0,2.0,112500.0
179182,-17197,0,-1299,1,0,0,283500.0,395766.0,0.0513826351935234,20335.5,0.5151678634626645,0.2650494299443805,67500.0,2.0,135000.0
179186,-14447,1,-626,1,1,1,900000.0,900000.0,0.054395,48955.5,0.6182901459407688,0.1419915427739129,180000.0,2.0,360000.0
179191,-12942,0,-1959,1,1,0,283500.0,328405.5,0.07940640458214,26077.5,0.6385681961811107,0.1940678276718812,40500.0,4.0,162000.0
179194,-9103,1,-443,1,0,0,225000.0,331920.0,0.051450650759219,17077.5,0.6087655721613012,0.4489622731076524,85500.0,3.0,256500.0
179210,-14237,0,-3189,1,0,0,450000.0,450000.0,0.11897,53536.5,0.7841764743062393,0.6863823354047934,90000.0,2.0,180000.0
179211,-18962,0,-1972,0,0,0,180000.0,256032.0,0.0425337457817772,10890.0,0.535574895839186,0.4400578303966329,90000.0,1.0,90000.0
179212,-18037,0,-1813,0,0,0,238500.0,266832.0,0.0752495952509444,20079.0,0.6377047105485267,0.2353105173615833,180000.0,1.0,180000.0
179216,-16249,1,-4275,0,0,0,675000.0,906660.0,0.0378399841175302,34308.0,0.2739584857406248,,202500.0,1.0,202500.0
179229,-13404,0,-5374,1,1,1,360000.0,360000.0,0.04405,15858.0,0.6544285089690758,0.6041125998015721,40500.0,2.0,81000.0
179235,-10716,0,-1710,1,0,0,360000.0,360000.0,0.05105,18378.0,0.66409530774377,0.5744466170995097,37500.0,3.0,112500.0
179236,-9881,1,-2450,1,0,0,679500.0,679500.0,0.0544370860927152,36990.0,0.5793658787303348,0.2866524828090694,60000.0,3.0,180000.0
179260,-19691,1,-1812,1,1,0,315000.0,364896.0,0.0793582280978689,28957.5,0.6915463686303791,0.5531646987710016,67500.0,2.0,135000.0
179262,-10110,0,-772,1,0,1,193500.0,193500.0,0.0517209302325581,10008.0,0.3469807409005145,0.1082263226697141,78750.0,2.0,157500.0
179280,-15498,1,-2462,1,1,0,85500.0,85500.0,0.1186315789473684,10143.0,0.6147331752544627,0.5673792367572691,87750.0,2.0,175500.0
179288,-20912,0,-1667,1,1,0,270000.0,376920.0,0.0427053486150907,16096.5,0.5416340708669279,0.7076993447402619,93825.0,2.0,187650.0
179298,-11268,0,-535,1,1,0,225000.0,260640.0,0.1191643646408839,31059.0,0.3615412760244224,0.511891801533151,112500.0,2.0,225000.0
179307,-17369,1,-1234,1,1,0,135000.0,135000.0,0.105,14175.0,0.5176744566806448,0.7738956942145427,56250.0,2.0,112500.0
179310,-15765,1,-1091,1,1,0,369000.0,451804.5,0.0792920389239151,35824.5,0.4181298285728013,0.1963339662134567,45000.0,4.0,180000.0
179319,-15284,1,-3175,1,0,0,459000.0,495351.0,0.0804429586293355,39847.5,0.1512429506205085,0.7180328113294772,112500.0,2.0,225000.0
179342,-18581,0,-7265,1,0,0,904500.0,1065681.0,0.0424883243672356,45279.0,0.7321430221375426,0.5190973382084597,101250.0,2.0,202500.0
179347,-17965,0,-6749,1,0,0,675000.0,906660.0,0.0378399841175302,34308.0,0.6489785201674048,0.7946285827840042,225000.0,2.0,450000.0
179368,-18148,0,-965,1,0,0,148500.0,148500.0,0.0639090909090909,9490.5,0.54532343229777,0.2431864804420123,60750.0,2.0,121500.0
179449,-9647,0,-2533,1,0,1,135000.0,135000.0,0.05,6750.0,0.6596713335369166,,75000.0,3.0,225000.0
179486,-11986,0,-3061,0,0,0,90000.0,104256.0,0.0929299033149171,9688.5,0.2074462930193658,,130500.0,1.0,130500.0
179493,-17243,0,-3779,1,0,0,459000.0,577147.5,0.0425948306108923,24583.5,0.6413695812117607,0.746300213050371,90000.0,2.0,180000.0
179499,-16154,1,-5025,1,1,0,643500.0,726318.0,0.0860077817154469,62469.0,0.7556357682445705,,56250.0,4.0,225000.0
179513,-13343,0,-3751,1,0,0,1080000.0,1251072.0,0.0359187960405156,44937.0,0.4335159173376214,0.4794489811780563,39000.0,6.0,234000.0
179519,-10658,1,-1374,1,0,0,135000.0,135000.0,0.0799666666666666,10795.5,0.2366187020455795,0.6594055320683344,37500.0,3.0,112500.0
179583,-12997,0,-3626,1,0,0,225000.0,225000.0,0.06448,14508.0,0.6358485008645715,0.722392890081304,56250.0,2.0,112500.0
179597,-15850,0,-3879,1,0,1,675000.0,675000.0,0.0512533333333333,34596.0,0.2858978721410488,0.7238369900414456,82500.0,3.0,247500.0
179609,-21109,0,-4249,1,0,0,900000.0,941580.0,0.0974192315044924,91728.0,0.5756951076536969,0.6212263380626669,92250.0,2.0,184500.0
179625,-15362,0,-2957,1,1,1,202500.0,266652.0,0.079485621709194,21195.0,0.5718178760397434,0.8193176922872417,56250.0,2.0,112500.0
179649,-8823,1,-465,0,0,1,360000.0,400392.0,0.1080178924653839,43249.5,0.5906995660790313,0.6075573001388961,112500.0,1.0,112500.0
179650,-12327,1,-862,1,1,0,297000.0,414612.0,0.0545606494746895,22621.5,0.3339450365497832,,22500.0,5.0,112500.0
179660,-14117,1,-2937,1,0,0,481500.0,564124.5,0.0641347787589441,36180.0,0.3645297586366833,0.5100895276257282,45000.0,3.0,135000.0
179662,-18123,0,-4702,0,0,1,225000.0,225000.0,0.10246,23053.5,0.3041542605217915,0.5709165417729987,202500.0,1.0,202500.0
179673,-16699,1,-428,0,0,0,90000.0,99504.0,0.1199801013024602,11938.5,0.6967275561228867,,63000.0,2.0,126000.0
179679,-17564,1,-987,0,0,1,234000.0,264888.0,0.1054974177765697,27945.0,0.5785129782903068,,112500.0,1.0,112500.0
179733,-10239,0,-2553,1,0,0,90000.0,118512.0,0.0679298298906439,8050.5,0.4131956245353213,0.3589512285783967,28125.0,4.0,112500.0
179736,-9869,0,-2513,1,0,0,184500.0,272173.5,0.0515351421060463,14026.5,0.4691967175172884,0.3457848024695955,22500.0,4.0,90000.0
179737,-15571,1,-1302,1,1,1,679500.0,773680.5,0.0512246334242623,39631.5,0.6241816332116027,0.5726825047161584,168750.0,4.0,675000.0
179748,-19410,1,-4476,0,0,0,67500.0,88884.0,0.0525010125556905,4666.5,0.2812996016283702,0.5262949398096192,76500.0,1.0,76500.0
179752,-12933,0,-1238,1,0,0,252000.0,252000.0,0.0510535714285714,12865.5,0.2402639047354448,0.2650494299443805,52500.0,3.0,157500.0
179798,-10648,0,-3102,1,1,0,900000.0,900000.0,0.09742,87678.0,0.707746369380933,,123750.0,2.0,247500.0
179838,-17969,0,-3553,1,0,0,315000.0,439740.0,0.051422431436758,22612.5,0.5822568503659155,0.5370699579791587,90000.0,2.0,180000.0
179875,-21666,1,-366,1,1,0,675000.0,746280.0,0.0560118186203569,41800.5,0.4217359923150522,0.813917469762627,56250.0,2.0,112500.0
179876,-14219,0,-4932,0,0,1,112500.0,112500.0,0.105,11812.5,0.4910753909879677,0.5691487713619409,157500.0,1.0,157500.0
179894,-22159,0,-10916,0,1,0,234000.0,326664.0,0.0427595327308794,13968.0,0.6930277239586836,0.4848514754962666,112500.0,1.0,112500.0
179905,-14585,0,-6786,0,1,1,765000.0,941715.0,0.0322597601185071,30379.5,0.6251506428654553,0.1510075350878296,225000.0,1.0,225000.0
179936,-17738,0,-1709,1,1,0,225000.0,225000.0,0.04204,9459.0,0.7229104780544695,,22500.0,2.0,45000.0
179941,-17616,0,-8358,1,0,1,675000.0,817560.0,0.037857771906649,30951.0,0.5450143623074329,0.3016248916841194,45000.0,2.0,90000.0
179967,-20012,0,-451,1,0,1,900000.0,962370.0,0.0695969325727111,66978.0,0.5208896582666002,0.5280927512030451,112500.0,2.0,225000.0
179985,-20206,0,-1415,0,0,0,256500.0,425790.0,0.0344536038892411,14670.0,0.0002988039506651,0.4382813743111921,56250.0,2.0,112500.0
180007,-12750,1,-5527,1,1,0,675000.0,781920.0,0.0510589318600368,39924.0,0.5587822042253772,0.7165702448010511,105000.0,3.0,315000.0
180011,-17489,0,-602,0,0,0,103500.0,136287.0,0.0677870963481476,9238.5,0.1949931264305511,,67500.0,2.0,135000.0
180017,-14309,1,-491,1,1,0,1800000.0,1928304.0,0.0413360652677171,79708.5,0.6073271682064187,0.7726311345553628,56250.0,4.0,225000.0
180027,-15626,0,-3042,0,0,0,139500.0,139500.0,0.0677419354838709,9450.0,0.2856033067611687,0.6430255641096323,63000.0,2.0,126000.0
180037,-16014,1,-1342,0,1,0,607500.0,639576.0,0.1052079815377687,67288.5,0.7489901365910143,0.4048783643353997,427500.0,1.0,427500.0
180041,-12974,1,-2461,0,1,1,360000.0,440784.0,0.0793041489709245,34956.0,0.6152871832623411,0.1268975261602733,90000.0,2.0,180000.0
180059,-10266,1,-1900,1,1,1,247500.0,247500.0,0.1082181818181818,26784.0,0.6860999179198239,0.5280927512030451,60000.0,3.0,180000.0
180067,-19975,0,-538,1,0,0,450000.0,450000.0,0.05135,23107.5,0.6161771114270975,0.3689687382528466,76500.0,2.0,153000.0
180085,-16341,0,-4881,1,0,0,801000.0,801000.0,0.0544101123595505,43582.5,0.3274594146367244,0.5989262182569273,37500.0,3.0,112500.0
180099,-12485,1,-1819,1,1,0,450000.0,450000.0,0.0642,28890.0,0.5378477351349307,0.633031641417419,75000.0,3.0,225000.0
180101,-13956,1,-1708,1,1,0,486000.0,486000.0,0.0792777777777777,38529.0,0.4101291063541933,0.221335206354466,78750.0,2.0,157500.0
180127,-14966,1,-4791,1,0,1,1125000.0,1303200.0,0.0359185082872928,46809.0,0.3883668833148777,0.6545292802242897,96750.0,2.0,193500.0
180140,-10249,1,-1466,1,1,0,315000.0,315000.0,0.079,24885.0,0.6077912061545565,0.5100895276257282,67500.0,2.0,135000.0
180178,-11030,1,-244,1,1,1,328500.0,365359.5,0.0992597701715707,36265.5,0.6687377783202036,0.5585066276769286,45000.0,3.0,135000.0
180189,-11851,1,-3112,1,1,1,450000.0,509400.0,0.0611749116607773,31162.5,0.5590517536491058,0.7091891096653581,101250.0,2.0,202500.0
180198,-20312,1,-5257,1,1,0,675000.0,675000.0,0.0792,53460.0,0.6987797703519731,0.4866531565147181,112500.0,2.0,225000.0
180202,-13576,0,-1388,1,0,0,454500.0,526491.0,0.0481033863826732,25326.0,0.3706807971953721,0.5867400085415683,40500.0,4.0,162000.0
180244,-15822,1,-3174,1,1,0,1800000.0,1800000.0,0.03104,55872.0,0.3627384316448041,0.746300213050371,90000.0,3.0,270000.0
180270,-13862,0,-4210,1,1,0,463500.0,582804.0,0.0425906479708444,24822.0,0.7356576324077733,0.7570690154522959,30000.0,3.0,90000.0
180296,-13401,1,-523,1,0,0,112500.0,130320.0,0.1086671270718232,14161.5,0.5696963435922439,0.4884551844437485,78750.0,2.0,157500.0
180297,-13222,1,-2749,1,1,0,450000.0,500490.0,0.1052688365401906,52686.0,0.6242996083403575,0.3876253444214701,146250.0,2.0,292500.0
180305,-17460,0,-2209,1,0,0,495000.0,495000.0,0.0545090909090909,26982.0,0.5195961284437167,0.6940926425266661,45000.0,2.0,90000.0
180322,-20861,0,-655,0,0,0,135000.0,135000.0,0.105,14175.0,0.5853810369725847,0.6178261467332483,90000.0,1.0,90000.0
180365,-19285,0,-8038,1,1,0,900000.0,900000.0,0.048255,43429.5,0.7113696324564108,0.6674577419214722,157500.0,2.0,315000.0
180398,-19511,1,-3206,0,0,0,463500.0,503266.5,0.105269275821061,52978.5,0.6412086096423265,0.6940926425266661,90000.0,3.0,270000.0
180399,-16195,0,-2970,1,1,0,1089000.0,1186029.0,0.071747824041402,85095.0,0.6992306557534393,0.5064842396679806,135000.0,2.0,270000.0
180408,-19447,1,-3314,1,1,0,450000.0,509400.0,0.0790017667844523,40243.5,0.2505196720988262,0.7421816117614419,85500.0,2.0,171000.0
180413,-12609,0,-5014,1,0,0,180000.0,180000.0,0.06755,12159.0,0.6263233908787296,0.5316861425197883,28125.0,4.0,112500.0
180420,-20113,0,-165,1,1,1,670500.0,756792.0,0.0712884121396632,53950.5,0.5697821122527637,0.5082869913916046,202500.0,2.0,405000.0
180429,-8694,1,-762,0,1,0,675000.0,675000.0,0.05444,36747.0,0.4439728718238079,0.0592265013975064,283500.0,1.0,283500.0
180438,-18659,0,-4671,1,0,0,1008000.0,1127749.5,0.0424841686917174,47911.5,0.7076423266977595,0.5620604831738043,236250.0,2.0,472500.0
180448,-9903,0,-810,0,0,0,360000.0,360000.0,0.0773875,27859.5,0.5340080544502692,,135000.0,1.0,135000.0
180478,-8394,1,-1290,0,0,0,315000.0,364896.0,0.0793582280978689,28957.5,0.2704235829751129,0.0932250953774744,225000.0,1.0,225000.0
180480,-9793,1,-764,0,1,0,225000.0,296280.0,0.0638973268529769,18931.5,0.3041172365714619,0.5832379256761245,112500.0,1.0,112500.0
180524,-19096,0,-11713,1,0,0,454500.0,571486.5,0.0442766364559792,25303.5,0.3577038890227765,0.248535557339522,56250.0,2.0,112500.0
180537,-9643,1,-1592,1,0,0,378000.0,378000.0,0.0793452380952381,29992.5,0.2728767752152253,0.0651096140026964,90000.0,3.0,270000.0
180559,-15996,0,-9210,0,1,1,1125000.0,1392300.0,0.0360116354234001,50139.0,0.7714125269290995,0.6577838002083306,900000.0,1.0,900000.0
180583,-10255,0,-101,1,0,0,900000.0,1030680.0,0.0640324834090115,65997.0,0.6648314954324234,0.5937175866150576,78750.0,2.0,157500.0
180587,-14117,0,-5293,1,1,0,225000.0,248760.0,0.0994211287988422,24732.0,0.5971495418324797,0.6863823354047934,67500.0,2.0,135000.0
180597,-16107,1,-3966,1,1,0,810000.0,986418.0,0.0511897593109614,50494.5,0.5362819225339182,0.3807996826489149,56250.0,4.0,225000.0
180598,-8109,1,-139,1,1,0,121500.0,140746.5,0.1195766857435176,16830.0,0.0545652914498972,0.3979463219016906,37500.0,3.0,112500.0
180624,-19447,0,-10925,1,1,0,450000.0,450000.0,0.07768,34956.0,0.3638613642185901,0.1014593569914692,45000.0,2.0,90000.0
180625,-9464,0,-364,1,1,0,265500.0,335592.0,0.0793955159836944,26644.5,0.0955049624099908,0.056092078848294,42000.0,3.0,126000.0
180674,-16475,1,-8006,1,0,0,144000.0,189621.0,0.0796905406046798,15111.0,0.6118756099239411,0.7407990879702335,90000.0,2.0,180000.0
180679,-11768,0,-2711,1,1,0,900000.0,900000.0,0.051205,46084.5,0.514818296761671,0.4920600938649263,28125.0,4.0,112500.0
180685,-20156,1,-11020,1,1,0,360000.0,407520.0,0.0793286219081272,32328.0,0.7967701240158891,0.2445163919946749,78750.0,2.0,157500.0
180698,-18726,0,-1613,0,0,0,225000.0,225000.0,0.04204,9459.0,0.7007323531677435,,56250.0,2.0,112500.0
180699,-19409,0,-850,0,0,0,360000.0,360000.0,0.041625,14985.0,0.5389564026667829,0.5691487713619409,135000.0,1.0,135000.0
180710,-16612,0,-2600,0,0,0,352260.0,398758.5,0.0574069267488968,22891.5,0.6725342720300659,0.6512602186973006,180000.0,1.0,180000.0
180736,-21676,0,-4032,0,1,1,1800000.0,2013840.0,0.0311047550947443,62640.0,0.6052810181358975,0.4812493411434029,616500.0,1.0,616500.0
180741,-19803,0,-1941,0,0,0,360000.0,481176.0,0.051324255573844,24696.0,0.2518770396779223,0.633031641417419,180000.0,1.0,180000.0
180747,-18829,1,-8058,1,1,0,180000.0,180000.0,0.099625,17932.5,0.6563004067458641,0.6397075677637197,45000.0,3.0,135000.0
180754,-19123,0,-10378,0,0,0,382500.0,458235.0,0.0513404694098006,23526.0,0.2174254714119733,0.3622772470384314,90000.0,1.0,90000.0
180775,-16871,0,-3953,1,0,1,675000.0,848745.0,0.051211494618525,43465.5,0.6456436444299208,0.4066174366275036,90000.0,2.0,180000.0
180784,-11104,1,-1562,1,0,0,630000.0,729792.0,0.0510556432517758,37260.0,0.6345665172683892,,78750.0,2.0,157500.0
180787,-13947,0,-992,1,0,0,450000.0,601470.0,0.0442615591800089,26622.0,0.6921244751563179,0.6863823354047934,45000.0,3.0,135000.0
180795,-14731,1,-1191,1,1,1,1107000.0,1194673.5,0.0559470851240945,66838.5,0.7667993006257917,0.3996756156233169,67500.0,4.0,270000.0
180799,-13619,0,-2354,1,1,0,405000.0,586764.0,0.0422571936928645,24795.0,0.6893497138202245,0.6144143775673561,60000.0,3.0,180000.0
180811,-8762,1,-452,1,0,0,202500.0,202500.0,0.1083333333333333,21937.5,0.6332927802186966,,56250.0,2.0,112500.0
180813,-14851,0,-2632,0,1,0,675000.0,675000.0,0.03226,21775.5,0.5942792753791355,0.4722533429586386,22500.0,4.0,90000.0
180827,-16128,1,-7641,0,1,0,90000.0,132768.0,0.0520268438177874,6907.5,0.808993998062579,0.4400578303966329,74250.0,2.0,148500.0
180847,-16742,1,-2805,1,1,0,472500.0,497448.0,0.1011904761904761,50337.0,0.5287860226651421,0.7136313997323308,90000.0,2.0,180000.0
180854,-23013,0,-739,1,0,0,67500.0,74628.0,0.1041968162083936,7776.0,0.6157477660788521,,63000.0,2.0,126000.0
180855,-12445,1,-1738,0,1,1,202500.0,202500.0,0.079,15997.5,0.5003298972220709,0.4170996682522097,45000.0,2.0,90000.0
180874,-11972,0,-1295,1,0,1,450000.0,525735.0,0.0776341693058289,40815.0,0.1090371291678843,,45000.0,3.0,135000.0
180878,-12777,0,-2453,0,0,1,450000.0,450000.0,0.07901,35554.5,0.7013464853010374,0.5937175866150576,78750.0,2.0,157500.0
180891,-16508,0,-9421,1,0,0,1800000.0,1800000.0,0.0413425,74416.5,0.696200551558935,0.5154953751603267,112500.0,2.0,225000.0
180902,-21407,1,-6840,1,1,0,157500.0,194922.0,0.0780542986425339,15214.5,0.4794415525441026,0.6545292802242897,78750.0,2.0,157500.0
180907,-17031,1,-520,1,0,0,675000.0,781920.0,0.0544141344383057,42547.5,0.5554153625555283,,90000.0,2.0,180000.0
180962,-14308,0,-3803,1,1,0,900000.0,900000.0,0.032405,29164.5,0.3599074385713948,0.5937175866150576,82500.0,3.0,247500.0
180971,-13146,1,-3158,0,0,0,360000.0,360000.0,0.0424,15264.0,0.0823937144361085,,67500.0,2.0,135000.0
180975,-14775,0,-3076,1,0,0,229500.0,229500.0,0.079,18130.5,0.4900971638671047,0.6195277080511546,33750.0,2.0,67500.0
181012,-11826,0,-5056,1,1,1,202500.0,202500.0,0.0773777777777777,15669.0,0.6483456014330806,0.6397075677637197,60000.0,3.0,180000.0
181015,-12747,1,-1878,1,1,0,477000.0,681633.0,0.0324478128259635,22117.5,0.4415072715028672,0.4188542886233217,60000.0,3.0,180000.0
181034,-15943,1,-2348,1,1,1,900000.0,1024740.0,0.051058317231688,52321.5,0.1613973211625529,0.3656165070113335,120000.0,3.0,360000.0
181064,-11200,1,-99,0,0,0,351000.0,410071.5,0.0777047417340634,31864.5,0.348151011419674,0.6397075677637197,315000.0,1.0,315000.0
181071,-16229,0,-3588,1,1,1,238500.0,332946.0,0.0510488187273611,16996.5,0.5103383094375619,0.191821602413606,45000.0,3.0,135000.0
181083,-8949,0,-809,0,0,1,318865.5,382000.5,0.042926645383972,16398.0,0.4627322318604872,0.4794489811780563,86197.5,1.0,86197.5
181084,-19869,0,-3974,1,0,0,1471500.0,1471500.0,0.0311284403669724,45805.5,0.6723367879644337,0.5954562029091491,101250.0,2.0,202500.0
181098,-8876,0,-1367,1,0,0,263853.0,326542.5,0.0511265761730862,16695.0,0.4821327460011443,0.2103502286944494,54000.0,2.0,108000.0
181110,-14512,1,-1162,1,0,0,450000.0,563670.0,0.0858294746926393,48379.5,0.5960285482706527,,74250.0,2.0,148500.0
181111,-13128,1,-2584,1,1,1,540000.0,540000.0,0.05425,29295.0,0.3109720396319251,,135000.0,2.0,270000.0
181112,-12193,1,-763,1,1,1,337500.0,337500.0,0.07276,24556.5,0.7065009585929873,0.7338145369642702,360000.0,2.0,720000.0
181117,-11985,0,-1744,1,0,0,427500.0,523431.0,0.0792568648016644,41485.5,0.1114285044898358,0.3807996826489149,27000.0,5.0,135000.0
181157,-15086,0,-1068,0,0,1,342000.0,380371.5,0.0992463946431317,37750.5,0.7194279103635405,0.434733248750173,146250.0,2.0,292500.0
181165,-17301,0,-1815,1,0,0,270000.0,270000.0,0.0794833333333333,21460.5,0.5136766438126381,0.5388627065779676,22500.0,4.0,90000.0
181179,-10088,1,-1585,1,0,0,135000.0,152820.0,0.0727620730270907,11119.5,0.3282352437522378,0.0621030378372968,90000.0,2.0,180000.0
181186,-11260,1,-1056,1,0,0,360000.0,360000.0,0.0514125,18508.5,0.3601946389553579,0.7751552674785404,63000.0,2.0,126000.0
181224,-11909,0,-3100,1,0,0,315000.0,352422.0,0.0747612237601511,26347.5,0.3686375484969415,0.5744466170995097,37500.0,3.0,112500.0
181226,-17891,0,-3289,1,0,0,360000.0,360000.0,0.061175,22023.0,0.4959947347379934,0.4794489811780563,30000.0,3.0,90000.0
181236,-19135,1,-3232,0,0,0,675000.0,746280.0,0.0790098890496864,58963.5,0.343540231553127,0.4668640059537032,229500.0,1.0,229500.0
181256,-11327,0,-744,1,0,0,225000.0,225000.0,0.07334,16501.5,0.3164709917976535,0.1963339662134567,67500.0,2.0,135000.0
181257,-13812,0,-319,1,0,0,1800000.0,2156400.0,0.0310997495826377,67063.5,0.6252377534514281,0.6313545365850379,67500.0,3.0,202500.0
181282,-12105,1,-159,1,1,0,81000.0,93829.5,0.1064217543523092,9985.5,0.5833893476563716,0.470456116119975,24750.0,4.0,99000.0
181285,-8501,0,-742,1,1,1,256500.0,256500.0,0.0922280701754386,23656.5,0.4166834092775054,,56250.0,2.0,112500.0
181289,-12353,1,-905,1,0,0,472500.0,472500.0,0.1189523809523809,56205.0,0.4702860918816609,0.3280631605201915,67500.0,3.0,202500.0
181290,-20184,0,-2930,1,0,0,495000.0,573408.0,0.0512854721245605,29407.5,0.7405441407603797,0.7713615919194317,67500.0,2.0,135000.0
181307,-10419,0,-3560,1,0,1,675000.0,848745.0,0.051211494618525,43465.5,0.6693720709451572,,38250.0,4.0,153000.0
181338,-15289,0,-2923,1,1,0,247500.0,312840.0,0.079415995397008,24844.5,0.4178744750261632,,56250.0,2.0,112500.0
181342,-15553,1,-7034,1,0,0,315000.0,315000.0,0.0514714285714285,16213.5,0.7416560130560459,0.7252764347002191,135000.0,2.0,270000.0
181344,-9994,0,-2390,1,1,0,405000.0,405000.0,0.119,48195.0,0.6034876022835876,,90000.0,3.0,270000.0
181374,-16004,1,-2811,1,0,0,450000.0,500490.0,0.1079572019420967,54031.5,0.6161564242321512,,67500.0,3.0,202500.0
181381,-18111,0,-568,1,0,0,90000.0,118512.0,0.0650060753341433,7704.0,0.5004009668267098,0.7136313997323308,15750.0,3.0,47250.0
181425,-13563,0,-5946,1,0,1,540000.0,586332.0,0.097639221464972,57249.0,0.7482329198489193,0.5989262182569273,45000.0,3.0,135000.0
181465,-12470,0,-3598,1,1,1,90000.0,104256.0,0.1199067679558011,12501.0,0.6576457675610666,0.221335206354466,28125.0,4.0,112500.0
181481,-11987,1,-3323,1,1,0,238500.0,276277.5,0.0643700627086896,17784.0,0.6533941934375115,0.4294236843421945,39375.0,4.0,157500.0
181484,-16874,1,-2954,1,1,0,450000.0,450000.0,0.11897,53536.5,0.7437787521154638,0.4294236843421945,33750.0,4.0,135000.0
181494,-12347,0,-2600,1,1,1,900000.0,900000.0,0.055985,50386.5,0.7049614459716395,0.2512394458905693,360000.0,2.0,720000.0
181501,-17725,0,-163,1,0,0,463500.0,622575.0,0.0361257679797614,22491.0,0.5671159924995481,0.6863823354047934,141750.0,2.0,283500.0
181507,-17156,0,-2243,1,1,0,1035000.0,1157958.0,0.04247951998259,49189.5,0.2583175457784429,0.5316861425197883,105750.0,2.0,211500.0
181538,-10255,0,-1272,0,0,0,450000.0,450000.0,0.0793,35685.0,0.5214299115768063,0.3328505641648731,247500.0,1.0,247500.0
181540,-18422,1,-804,1,1,0,630000.0,630000.0,0.0641142857142857,40392.0,0.7232388815840847,0.5797274227921155,96750.0,2.0,193500.0
181564,-10545,0,-1510,0,0,1,877500.0,999121.5,0.0511874681908056,51142.5,0.6395669039950392,0.4884551844437485,60000.0,3.0,180000.0
181599,-16917,0,-2603,1,0,1,999000.0,999000.0,0.0322567567567567,32224.5,0.6769781547558702,0.5495965024956946,57000.0,3.0,171000.0
181602,-8059,1,-767,0,1,0,315000.0,398160.0,0.079000904159132,31455.0,0.6056362293644488,0.1745642655572634,112500.0,2.0,225000.0
181613,-9256,0,-158,0,0,0,283500.0,305955.0,0.1191057508457126,36441.0,0.4575337224968959,0.656158373001177,135000.0,1.0,135000.0
181615,-17344,1,-365,0,1,0,360000.0,360000.0,0.0514125,18508.5,0.677757124496444,0.4436153084085652,31500.0,5.0,157500.0
181629,-12936,1,-386,1,1,1,522000.0,604683.0,0.048104544033816,29088.0,0.5350962118070013,0.5172965813614878,111375.0,4.0,445500.0
181633,-19178,0,-1567,1,0,0,598500.0,661702.5,0.0641028256656125,42417.0,0.20976395665224,0.7544061731797895,90000.0,2.0,180000.0
181635,-10081,1,-1261,1,1,0,229500.0,229500.0,0.119235294117647,27364.5,0.0660554790194646,0.4382813743111921,90000.0,2.0,180000.0
181641,-11291,1,-950,1,1,1,450000.0,450000.0,0.06118,27531.0,0.6746065569368508,0.3474182272002641,135000.0,3.0,405000.0
181644,-10620,0,-1535,0,0,0,90000.0,99504.0,0.1199801013024602,11938.5,0.2184354979464646,,180000.0,1.0,180000.0
181659,-14811,0,-2176,1,0,0,598500.0,701203.5,0.0640919504822779,44941.5,0.4773843775755416,0.6817058776720116,45000.0,3.0,135000.0
181666,-17639,1,-101,1,1,1,607500.0,607500.0,0.0560518518518518,34051.5,0.1265760349920771,0.6863823354047934,45000.0,3.0,135000.0
181682,-11936,1,-3504,1,1,0,405000.0,541323.0,0.0483482135434851,26172.0,0.5065125878510675,0.3016248916841194,28125.0,4.0,112500.0
181693,-16843,0,-9075,1,0,1,733500.0,893254.5,0.0512037722731875,45738.0,0.3466438865535617,0.2822484337007223,39375.0,4.0,157500.0
181704,-21450,0,-6287,0,0,0,373500.0,472104.0,0.042311651669971,19975.5,0.1681528743784559,0.6706517530862718,135000.0,1.0,135000.0
